commission_id,booking_id,agent_id,commission_rate,commission_amount_cents
C00002477,B00002477,A0044,0.1,40320
C00002478,B00002478,A0049,0.1,41030
C00002479,B00002479,A0016,0.15,20385
C00002480,B00002480,A0023,0.02,28350
C00002481,B00002481,A0003,0.15,7920
C00002482,B00002482,A0009,0.03,8568
C00002483,B00002483,A0005,0.1,1530
C00002484,B00002484,A0012,0.1,2010
C00002485,B00002485,A0002,0.1,81620
C00002486,B00002486,A0018,0.15,38010
C00002487,B00002487,A0003,0.02,2492
C00002488,B00002488,A0047,0.02,2030
C00002489,B00002489,A0028,0.05,21660
C00002490,B00002490,A0028,0.15,31800
C00002491,B00002491,A0007,0.1,14220
C00002492,B00002492,A0037,0.15,68250
C00002493,B00002493,A0043,0.03,7164
C00002494,B00002494,A0008,0.15,15645
C00002495,B00002495,A0024,0.03,18120
C00002496,B00002496,A0026,0.15,2040
C00002497,B00002497,A0060,0.15,18360
C00002498,B00002498,A0024,0.1,4770
C00002499,B00002499,A0042,0.05,8690
C00002500,B00002500,A0011,0.02,402
C00002501,B00002501,A0017,0.15,18000
C00002502,B00002502,A0007,0.02,1288
C00002503,B00002503,A0057,0.1,17640
C00002504,B00002504,A0052,0.15,28950
C00002505,B00002505,A0058,0.02,3420
C00002506,B00002506,A0020,0.15,123660
C00002507,B00002507,A0034,0.15,24000
C00002508,B00002508,A0044,0.05,26880
C00002509,B00002509,A0050,0.15,26550
C00002510,B00002510,A0010,0.05,4290
C00002511,B00002511,A0009,0.02,3186
C00002512,B00002512,A0058,0.03,2115
C00002513,B00002513,A0012,0.1,19300
C00002514,B00002514,A0006,0.02,2832
C00002515,B00002515,A0031,0.15,18360
C00002516,B00002516,A0021,0.02,948
C00002517,B00002517,A0048,0.02,786
C00002518,B00002518,A0041,0.1,14560
C00002519,B00002519,A0031,0.1,26460
C00002520,B00002520,A0010,0.15,11160
C00002521,B00002521,A0027,0.05,2489
C00002522,B00002522,A0013,0.02,1192
C00002523,B00002523,A0045,0.03,414
C00002524,B00002524,A0055,0.15,72600
C00002525,B00002525,A0058,0.15,8280
C00002526,B00002526,A0026,0.15,5040
C00002527,B00002527,A0015,0.03,7392
C00002528,B00002528,A0008,0.02,1928
C00002529,B00002529,A0026,0.03,7128
C00002530,B00002530,A0046,0.15,21075
C00002531,B00002531,A0021,0.15,15390
C00002532,B00002532,A0003,0.02,3612
C00002533,B00002533,A0010,0.02,1248
C00002534,B00002534,A0003,0.15,14550
C00002535,B00002535,A0030,0.15,32505
C00002536,B00002536,A0028,0.03,5040
C00002537,B00002537,A0011,0.15,32760
C00002538,B00002538,A0025,0.15,107640
C00002539,B00002539,A0046,0.02,9096
C00002540,B00002540,A0003,0.02,1830
C00002541,B00002541,A0025,0.02,11104
C00002542,B00002542,A0024,0.02,7400
C00002543,B00002543,A0056,0.1,16920
C00002544,B00002544,A0032,0.05,3460
C00002545,B00002545,A0005,0.02,5922
C00002546,B00002546,A0016,0.05,8690
C00002547,B00002547,A0008,0.02,1820
C00002548,B00002548,A0032,0.1,29900
C00002549,B00002549,A0054,0.03,7308
C00002550,B00002550,A0021,0.03,3555
C00002551,B00002551,A0012,0.1,1760
C00002552,B00002552,A0008,0.05,1150
C00002553,B00002553,A0012,0.02,1056
C00002554,B00002554,A0047,0.15,41940
C00002555,B00002555,A0008,0.02,10332
C00002556,B00002556,A0056,0.02,2464
C00002557,B00002557,A0019,0.02,5382
C00002558,B00002558,A0001,0.03,3222
C00002559,B00002559,A0032,0.1,51810
C00002560,B00002560,A0021,0.15,77040
C00002561,B00002561,A0055,0.02,1480
C00002562,B00002562,A0055,0.15,20640
C00002563,B00002563,A0041,0.15,50760
C00002564,B00002564,A0036,0.05,12815
C00002565,B00002565,A0044,0.03,5610
C00002566,B00002566,A0051,0.05,5280
C00002567,B00002567,A0010,0.15,17700
C00002568,B00002568,A0043,0.02,3580
C00002569,B00002569,A0041,0.15,7470
C00002570,B00002570,A0011,0.1,8720
C00002571,B00002571,A0002,0.1,14310
C00002572,B00002572,A0009,0.05,7550
C00002573,B00002573,A0027,0.02,1944
C00002574,B00002574,A0025,0.02,5348
C00002575,B00002575,A0017,0.05,10990
C00002576,B00002576,A0019,0.03,5724
C00002577,B00002577,A0005,0.03,8835
C00002578,B00002578,A0046,0.15,59895
C00002579,B00002579,A0012,0.15,15450
C00002580,B00002580,A0040,0.15,36660
C00002581,B00002581,A0052,0.03,2550
C00002582,B00002582,A0002,0.03,2169
C00002583,B00002583,A0053,0.15,9600
C00002584,B00002584,A0041,0.05,31091
C00002585,B00002585,A0029,0.15,3510
C00002586,B00002586,A0011,0.15,48825
C00002587,B00002587,A0017,0.15,11700
C00002588,B00002588,A0042,0.15,24075
C00002589,B00002589,A0059,0.1,8400
C00002590,B00002590,A0045,0.1,93600
C00002591,B00002591,A0031,0.15,45090
C00002592,B00002592,A0039,0.05,2220
C00002593,B00002593,A0048,0.1,24480
C00002594,B00002594,A0059,0.02,2560
C00002595,B00002595,A0025,0.02,772
C00002596,B00002596,A0041,0.02,2004
C00002597,B00002597,A0059,0.15,45435
C00002598,B00002598,A0011,0.05,4650
C00002599,B00002599,A0038,0.03,2760
C00002600,B00002600,A0060,0.15,7785
C00002601,B00002601,A0037,0.15,15225
C00002602,B00002602,A0056,0.15,12480
C00002603,B00002603,A0023,0.15,34320
C00002604,B00002604,A0034,0.02,18660
C00002605,B00002605,A0005,0.02,5226
C00002606,B00002606,A0019,0.05,10450
C00002607,B00002607,A0059,0.02,5616
C00002608,B00002608,A0030,0.15,242970
C00002609,B00002609,A0008,0.05,23240
C00002610,B00002610,A0037,0.1,15640
C00002611,B00002611,A0020,0.02,4464
C00002612,B00002612,A0021,0.15,47460
C00002613,B00002613,A0043,0.02,18088
C00002614,B00002614,A0011,0.15,25980
C00002615,B00002615,A0035,0.1,11970
C00002616,B00002616,A0044,0.15,32400
C00002617,B00002617,A0010,0.02,480
C00002618,B00002618,A0057,0.1,16400
C00002619,B00002619,A0048,0.1,5520
C00002620,B00002620,A0043,0.02,5040
C00002621,B00002621,A0043,0.1,10960
C00002622,B00002622,A0046,0.05,42350
C00002623,B00002623,A0044,0.15,17325
C00002624,B00002624,A0006,0.15,120600
C00002625,B00002625,A0022,0.03,1902
C00002626,B00002626,A0059,0.02,1038
C00002627,B00002627,A0038,0.15,24840
C00002628,B00002628,A0004,0.15,35640
C00002629,B00002629,A0008,0.02,2534
C00002630,B00002630,A0056,0.15,73095
C00002631,B00002631,A0013,0.1,8520
C00002632,B00002632,A0020,0.1,50443
C00002633,B00002633,A0050,0.15,25800
C00002634,B00002634,A0008,0.05,15535
C00002635,B00002635,A0009,0.1,12660
C00002636,B00002636,A0002,0.1,10080
C00002637,B00002637,A0038,0.15,3600
C00002638,B00002638,A0024,0.1,26280
C00002639,B00002639,A0045,0.02,5852
C00002640,B00002640,A0030,0.05,14040
C00002641,B00002641,A0052,0.03,2328
C00002642,B00002642,A0018,0.15,38640
C00002643,B00002643,A0007,0.1,25960
C00002644,B00002644,A0048,0.15,77490
C00002645,B00002645,A0002,0.15,107850
C00002646,B00002646,A0037,0.05,30225
C00002647,B00002647,A0006,0.05,675
C00002648,B00002648,A0009,0.03,2340
C00002649,B00002649,A0001,0.02,8932
C00002650,B00002650,A0033,0.02,2268
C00002651,B00002651,A0054,0.15,18120
C00002652,B00002652,A0001,0.15,74130
C00002653,B00002653,A0034,0.02,668
C00002654,B00002654,A0032,0.15,2490
C00002655,B00002655,A0051,0.02,410
C00002656,B00002656,A0041,0.02,3432
C00002657,B00002657,A0034,0.02,2752
C00002658,B00002658,A0006,0.05,8040
C00002659,B00002659,A0037,0.1,36360
C00002660,B00002660,A0025,0.15,46620
C00002661,B00002661,A0050,0.15,11280
C00002662,B00002662,A0033,0.02,2376
C00002663,B00002663,A0016,0.15,2295
C00002664,B00002664,A0005,0.15,3405
C00002665,B00002665,A0004,0.15,30960
C00002666,B00002666,A0034,0.15,30870
C00002667,B00002667,A0005,0.02,7600
C00002668,B00002668,A0049,0.1,27000
C00002669,B00002669,A0037,0.05,13860
C00002670,B00002670,A0035,0.15,21840
C00002671,B00002671,A0013,0.15,30660
C00002672,B00002672,A0048,0.15,30780
C00002673,B00002673,A0029,0.1,46320
C00002674,B00002674,A0053,0.1,48510
C00002675,B00002675,A0059,0.15,140400
C00002676,B00002676,A0023,0.1,38610
C00002677,B00002677,A0012,0.02,1688
C00002678,B00002678,A0017,0.02,2754
C00002679,B00002679,A0004,0.02,1872
C00002680,B00002680,A0020,0.15,30420
C00002681,B00002681,A0050,0.03,4221
C00002682,B00002682,A0044,0.02,15736
C00002683,B00002683,A0026,0.02,2632
C00002684,B00002684,A0058,0.05,855
C00002685,B00002685,A0041,0.02,1688
C00002686,B00002686,A0046,0.02,2604
C00002687,B00002687,A0005,0.03,6864
C00002688,B00002688,A0028,0.02,30432
C00002689,B00002689,A0002,0.15,11400
C00002690,B00002690,A0005,0.15,27720
C00002691,B00002691,A0059,0.15,23820
C00002692,B00002692,A0042,0.02,5174
C00002693,B00002693,A0029,0.02,2076
C00002694,B00002694,A0023,0.1,102653
C00002695,B00002695,A0043,0.15,59475
C00002696,B00002696,A0056,0.1,22280
C00002697,B00002697,A0018,0.05,7850
C00002698,B00002698,A0026,0.02,1184
C00002699,B00002699,A0031,0.02,2050
C00002700,B00002700,A0034,0.1,28420
C00002701,B00002701,A0004,0.15,28350
C00002702,B00002702,A0007,0.15,21120
C00002703,B00002703,A0055,0.15,21540
C00002704,B00002704,A0026,0.05,15240
C00002705,B00002705,A0025,0.02,7480
C00002706,B00002706,A0039,0.05,2865
C00002707,B00002707,A0016,0.1,2070
C00002708,B00002708,A0036,0.15,30600
C00002709,B00002709,A0032,0.02,9260
C00002710,B00002710,A0048,0.02,8442
C00002711,B00002711,A0006,0.15,37050
C00002712,B00002712,A0055,0.15,33735
C00002713,B00002713,A0056,0.05,7480
C00002714,B00002714,A0059,0.02,8792
C00002715,B00002715,A0028,0.03,2748
C00002716,B00002716,A0060,0.02,2716
C00002717,B00002717,A0029,0.05,6250
C00002718,B00002718,A0054,0.05,16240
C00002719,B00002719,A0044,0.02,2604
C00002720,B00002720,A0024,0.05,680
C00002721,B00002721,A0001,0.02,4108
C00002722,B00002722,A0032,0.15,44280
C00002723,B00002723,A0048,0.15,34020
C00002724,B00002724,A0018,0.03,7098
C00002725,B00002725,A0013,0.05,5130
C00002726,B00002726,A0001,0.02,7200
C00002727,B00002727,A0027,0.05,5520
C00002728,B00002728,A0007,0.05,61500
C00002729,B00002729,A0059,0.15,10440
C00002730,B00002730,A0003,0.03,15084
C00002731,B00002731,A0057,0.05,6230
C00002732,B00002732,A0044,0.15,2925
C00002733,B00002733,A0017,0.05,80850
C00002734,B00002734,A0026,0.02,438
C00002735,B00002735,A0033,0.05,16245
C00002736,B00002736,A0015,0.15,61695
C00002737,B00002737,A0008,0.15,33300
C00002738,B00002738,A0019,0.15,12780
C00002739,B00002739,A0036,0.02,4228
C00002740,B00002740,A0052,0.15,18450
C00002741,B00002741,A0030,0.15,48510
C00002742,B00002742,A0013,0.02,712
C00002743,B00002743,A0009,0.15,35685
C00002744,B00002744,A0011,0.05,7350
C00002745,B00002745,A0033,0.15,32700
C00002746,B00002746,A0003,0.05,890
C00002747,B00002747,A0022,0.15,92190
C00002748,B00002748,A0027,0.03,2910
C00002749,B00002749,A0010,0.02,4800
C00002750,B00002750,A0039,0.02,1108
C00002751,B00002751,A0032,0.05,5740
C00002752,B00002752,A0023,0.02,3312
C00002753,B00002753,A0057,0.02,2670
C00002754,B00002754,A0059,0.05,7920
C00002755,B00002755,A0045,0.02,4640
C00002756,B00002756,A0033,0.02,9846
C00002757,B00002757,A0027,0.15,31320
C00002758,B00002758,A0035,0.03,14160
C00002759,B00002759,A0058,0.03,5586
C00002760,B00002760,A0043,0.02,2960
C00002761,B00002761,A0048,0.15,23895
C00002762,B00002762,A0048,0.1,23534
C00002763,B00002763,A0016,0.15,16800
C00002764,B00002764,A0010,0.02,4160
C00002765,B00002765,A0044,0.05,3880
C00002766,B00002766,A0015,0.1,20430
C00002767,B00002767,A0049,0.05,20910
C00002768,B00002768,A0004,0.02,9984
C00002769,B00002769,A0020,0.15,44100
C00002770,B00002770,A0034,0.02,4354
C00002771,B00002771,A0009,0.02,4392
C00002772,B00002772,A0032,0.05,13475
C00002773,B00002773,A0006,0.05,10340
C00002774,B00002774,A0048,0.02,4424
C00002775,B00002775,A0017,0.1,18967
C00002776,B00002776,A0033,0.15,9540
C00002777,B00002777,A0040,0.02,6776
C00002778,B00002778,A0056,0.15,14280
C00002779,B00002779,A0025,0.02,2736
C00002780,B00002780,A0059,0.02,4224
C00002781,B00002781,A0026,0.15,34515
C00002782,B00002782,A0025,0.02,6292
C00002783,B00002783,A0021,0.15,118080
C00002784,B00002784,A0042,0.1,27520
C00002785,B00002785,A0045,0.02,4334
C00002786,B00002786,A0017,0.1,23530
C00002787,B00002787,A0042,0.03,2862
C00002788,B00002788,A0056,0.02,6552
C00002789,B00002789,A0039,0.02,1044
C00002790,B00002790,A0045,0.05,4275
C00002791,B00002791,A0053,0.05,9625
C00002792,B00002792,A0031,0.15,8640
C00002793,B00002793,A0048,0.15,15675
C00002794,B00002794,A0022,0.05,2790
C00002795,B00002795,A0013,0.1,28990
C00002796,B00002796,A0055,0.02,3488
C00002797,B00002797,A0027,0.02,9632
C00002798,B00002798,A0060,0.02,9336
C00002799,B00002799,A0035,0.15,12150
C00002800,B00002800,A0038,0.15,76635
C00002801,B00002801,A0060,0.15,31080
C00002802,B00002802,A0010,0.02,1038
C00002803,B00002803,A0016,0.02,13068
C00002804,B00002804,A0002,0.02,3058
C00002805,B00002805,A0025,0.02,9152
C00002806,B00002806,A0025,0.15,25050
C00002807,B00002807,A0008,0.05,29450
C00002808,B00002808,A0012,0.15,17760
C00002809,B00002809,A0024,0.15,112140
C00002810,B00002810,A0055,0.05,4560
C00002811,B00002811,A0015,0.15,16380
C00002812,B00002812,A0007,0.02,1856
C00002813,B00002813,A0057,0.03,18120
C00002814,B00002814,A0039,0.15,22080
C00002815,B00002815,A0013,0.02,324
C00002816,B00002816,A0002,0.15,198150
C00002817,B00002817,A0043,0.1,5139
C00002818,B00002818,A0046,0.02,2254
C00002819,B00002819,A0028,0.15,17040
C00002820,B00002820,A0036,0.02,10584
C00002821,B00002821,A0049,0.15,33150
C00002822,B00002822,A0003,0.02,2040
C00002823,B00002823,A0025,0.02,7072
C00002824,B00002824,A0050,0.02,3600
C00002825,B00002825,A0024,0.15,18690
C00002826,B00002826,A0013,0.15,27450
C00002827,B00002827,A0021,0.15,21120
C00002828,B00002828,A0059,0.15,21960
C00002829,B00002829,A0019,0.15,11850
C00002830,B00002830,A0026,0.05,12155
C00002831,B00002831,A0002,0.02,6710
C00002832,B00002832,A0038,0.15,27720
C00002833,B00002833,A0003,0.15,27885
C00002834,B00002834,A0016,0.1,58370
C00002835,B00002835,A0003,0.1,14040
C00002836,B00002836,A0054,0.1,3630
C00002837,B00002837,A0038,0.03,33495
C00002838,B00002838,A0007,0.15,18480
C00002839,B00002839,A0056,0.15,5670
C00002840,B00002840,A0020,0.1,1740
C00002841,B00002841,A0049,0.15,18585
C00002842,B00002842,A0017,0.1,16800
C00002843,B00002843,A0017,0.05,13510
C00002844,B00002844,A0039,0.05,7245
C00002845,B00002845,A0058,0.02,3625
C00002846,B00002846,A0013,0.02,1098
C00002847,B00002847,A0035,0.02,3168
C00002848,B00002848,A0022,0.03,3564
C00002849,B00002849,A0005,0.02,1720
C00002850,B00002850,A0011,0.15,24615
C00002851,B00002851,A0056,0.03,7854
C00002852,B00002852,A0018,0.15,37050
C00002853,B00002853,A0057,0.15,9540
C00002854,B00002854,A0058,0.15,39300
C00002855,B00002855,A0042,0.15,27720
C00002856,B00002856,A0004,0.03,4833
C00002857,B00002857,A0050,0.15,16080
C00002858,B00002858,A0050,0.15,35490
C00002859,B00002859,A0052,0.02,2752
C00002860,B00002860,A0022,0.02,716
C00002861,B00002861,A0057,0.15,195900
C00002862,B00002862,A0035,0.05,3950
C00002863,B00002863,A0034,0.02,3980
C00002864,B00002864,A0031,0.15,108405
C00002865,B00002865,A0030,0.05,16650
C00002866,B00002866,A0017,0.15,62250
C00002867,B00002867,A0019,0.15,25110
C00002868,B00002868,A0012,0.15,18060
C00002869,B00002869,A0035,0.15,20790
C00002870,B00002870,A0007,0.1,18800
C00002871,B00002871,A0044,0.15,11775
C00002872,B00002872,A0011,0.15,21945
C00002873,B00002873,A0007,0.02,20412
C00002874,B00002874,A0003,0.15,25410
C00002875,B00002875,A0052,0.15,21240
C00002876,B00002876,A0008,0.03,3942
C00002877,B00002877,A0048,0.15,15000
C00002878,B00002878,A0031,0.05,4340
C00002879,B00002879,A0021,0.03,5265
C00002880,B00002880,A0021,0.02,1760
C00002881,B00002881,A0014,0.15,11760
C00002882,B00002882,A0039,0.15,35280
C00002883,B00002883,A0060,0.02,624
C00002884,B00002884,A0055,0.02,6864
C00002885,B00002885,A0023,0.05,790
C00002886,B00002886,A0047,0.02,5264
C00002887,B00002887,A0020,0.03,2046
C00002888,B00002888,A0010,0.05,970
C00002889,B00002889,A0026,0.15,134355
C00002890,B00002890,A0026,0.02,9716
C00002891,B00002891,A0042,0.03,23472
C00002892,B00002892,A0032,0.15,32340
C00002893,B00002893,A0052,0.1,10650
C00002894,B00002894,A0016,0.1,7040
C00002895,B00002895,A0033,0.05,9300
C00002896,B00002896,A0051,0.15,3300
C00002897,B00002897,A0023,0.15,37080
C00002898,B00002898,A0047,0.1,21420
C00002899,B00002899,A0006,0.1,10750
C00002900,B00002900,A0048,0.03,7200
C00002901,B00002901,A0010,0.15,24750
C00002902,B00002902,A0023,0.03,9618
C00002903,B00002903,A0051,0.15,24840
C00002904,B00002904,A0044,0.15,23400
C00002905,B00002905,A0056,0.15,20025
C00002906,B00002906,A0056,0.15,75060
C00002907,B00002907,A0032,0.1,8640
C00002908,B00002908,A0007,0.02,4664
C00002909,B00002909,A0026,0.1,48580
C00002910,B00002910,A0059,0.05,14300
C00002911,B00002911,A0016,0.15,14400
C00002912,B00002912,A0012,0.05,865
C00002913,B00002913,A0054,0.05,10140
C00002914,B00002914,A0057,0.02,684
C00002915,B00002915,A0020,0.15,61680
C00002916,B00002916,A0036,0.15,9060
C00002917,B00002917,A0047,0.02,2704
C00002918,B00002918,A0028,0.1,47320
C00002919,B00002919,A0004,0.02,3276
C00002920,B00002920,A0002,0.02,4917
C00002921,B00002921,A0037,0.15,2820
C00002922,B00002922,A0026,0.15,32220
C00002923,B00002923,A0037,0.05,10050
C00002924,B00002924,A0053,0.15,73080
C00002925,B00002925,A0001,0.05,21750
C00002926,B00002926,A0046,0.15,59535
C00002927,B00002927,A0058,0.05,22200
C00002928,B00002928,A0042,0.03,5220
C00002929,B00002929,A0023,0.02,1792
C00002930,B00002930,A0001,0.15,13425
C00002931,B00002931,A0019,0.02,2464
C00002932,B00002932,A0028,0.15,25095
C00002933,B00002933,A0011,0.1,19600
C00002934,B00002934,A0016,0.02,12608
C00002935,B00002935,A0055,0.02,3544
C00002936,B00002936,A0026,0.15,16740
C00002937,B00002937,A0039,0.02,2120
C00002938,B00002938,A0018,0.05,11700
C00002939,B00002939,A0059,0.02,20640
C00002940,B00002940,A0057,0.05,13140
C00002941,B00002941,A0027,0.02,1040
C00002942,B00002942,A0055,0.15,14100
C00002943,B00002943,A0013,0.1,25620
C00002944,B00002944,A0034,0.02,4760
C00002945,B00002945,A0055,0.02,12928
C00002946,B00002946,A0048,0.1,8880
C00002947,B00002947,A0009,0.02,1584
C00002948,B00002948,A0025,0.03,5016
C00002949,B00002949,A0009,0.15,68400
C00002950,B00002950,A0016,0.02,3720
C00002951,B00002951,A0053,0.1,14340
C00002952,B00002952,A0044,0.02,1590
C00002953,B00002953,A0038,0.15,91770
C00002954,B00002954,A0031,0.15,21450
C00002955,B00002955,A0053,0.02,5232
C00002956,B00002956,A0036,0.03,8589
C00002957,B00002957,A0003,0.15,26190
C00002958,B00002958,A0042,0.03,4752
C00002959,B00002959,A0042,0.05,3940
C00002960,B00002960,A0057,0.15,12225
C00002961,B00002961,A0053,0.05,5480
C00002962,B00002962,A0003,0.02,1038
C00002963,B00002963,A0026,0.1,23160
C00002964,B00002964,A0028,0.15,19680
C00002965,B00002965,A0039,0.02,3192
C00002966,B00002966,A0002,0.02,270
C00002967,B00002967,A0028,0.05,1880
C00002968,B00002968,A0043,0.15,11580
C00002969,B00002969,A0047,0.02,4080
C00002970,B00002970,A0046,0.15,27360
C00002971,B00002971,A0037,0.1,9360
C00002972,B00002972,A0025,0.02,4704
C00002973,B00002973,A0054,0.02,1684
C00002974,B00002974,A0060,0.03,20790
C00002975,B00002975,A0031,0.02,3360
C00002976,B00002976,A0028,0.05,5940
C00002977,B00002977,A0012,0.05,9125
C00002978,B00002978,A0022,0.02,3996
C00002979,B00002979,A0002,0.03,11715
C00002980,B00002980,A0057,0.03,8424
C00002981,B00002981,A0051,0.02,3312
C00002982,B00002982,A0027,0.02,12860
C00002983,B00002983,A0029,0.15,3840
C00002984,B00002984,A0043,0.1,40260
C00002985,B00002985,A0003,0.15,4203
C00002986,B00002986,A0036,0.15,92775
C00002987,B00002987,A0028,0.05,1390
C00002988,B00002988,A0051,0.15,6300
C00002989,B00002989,A0051,0.1,28350
C00002990,B00002990,A0038,0.15,6660
C00002991,B00002991,A0056,0.02,1134
C00002992,B00002992,A0046,0.1,31520
C00002993,B00002993,A0029,0.15,36180
C00002994,B00002994,A0009,0.02,1974
C00002995,B00002995,A0059,0.05,4800
C00002996,B00002996,A0059,0.03,11040
C00002997,B00002997,A0055,0.02,690
C00002998,B00002998,A0045,0.05,845
C00002999,B00002999,A0004,0.15,41445
C00003000,B00003000,A0017,0.15,6465
C00003001,B00003001,A0020,0.02,2286
C00003002,B00003002,A0029,0.02,1488
C00003003,B00003003,A0011,0.15,11820
C00003004,B00003004,A0048,0.02,2412
C00003005,B00003005,A0032,0.15,21900
C00003006,B00003006,A0031,0.15,16380
C00003007,B00003007,A0044,0.02,1240
C00003008,B00003008,A0054,0.02,1192
C00003009,B00003009,A0038,0.1,9550
C00003010,B00003010,A0036,0.02,3926
C00003011,B00003011,A0031,0.02,7040
C00003012,B00003012,A0041,0.15,30573
C00003013,B00003013,A0016,0.02,2100
C00003014,B00003014,A0047,0.15,20790
C00003015,B00003015,A0050,0.15,31320
C00003016,B00003016,A0004,0.15,19350
C00003017,B00003017,A0060,0.15,74415
C00003018,B00003018,A0044,0.1,3930
C00003019,B00003019,A0028,0.02,2528
C00003020,B00003020,A0004,0.03,10935
C00003021,B00003021,A0053,0.15,14040
C00003022,B00003022,A0014,0.1,25920
C00003023,B00003023,A0034,0.02,10500
C00003024,B00003024,A0027,0.15,3495
C00003025,B00003025,A0053,0.02,5840
C00003026,B00003026,A0032,0.1,12160
C00003027,B00003027,A0059,0.02,14040
C00003028,B00003028,A0008,0.15,18120
C00003029,B00003029,A0036,0.02,1020
C00003030,B00003030,A0028,0.02,14100
C00003031,B00003031,A0014,0.05,13065
C00003032,B00003032,A0048,0.02,11256
C00003033,B00003033,A0013,0.15,13290
C00003034,B00003034,A0004,0.05,13440
C00003035,B00003035,A0037,0.05,9400
C00003036,B00003036,A0003,0.02,13788
C00003037,B00003037,A0059,0.1,49840
C00003038,B00003038,A0011,0.15,40950
C00003039,B00003039,A0056,0.1,13640
C00003040,B00003040,A0027,0.1,21000
C00003041,B00003041,A0044,0.1,13860
C00003042,B00003042,A0041,0.02,2184
C00003043,B00003043,A0048,0.03,24531
C00003044,B00003044,A0030,0.05,18535
C00003045,B00003045,A0028,0.02,5184
C00003046,B00003046,A0047,0.05,6525
C00003047,B00003047,A0002,0.02,2384
C00003048,B00003048,A0009,0.03,1485
C00003049,B00003049,A0001,0.15,20400
