booking_id,guest_id,resort_id,agent_id,booking_date,checkin_date,checkout_date,room_type,nights,nightly_rate_cents,booked_amount_cents,channel,status
B00001762,G002251,R0016,A0054,2025-11-11,2025-11-28,2025-12-06,Standard King,8,15700,125600,Corporate,completed
B00001763,G000610,R0020,A0011,2024-01-03,2024-01-16,2024-01-20,Standard Double,4,16800,67200,OTA,completed
B00001764,G002753,R0005,A0057,2025-01-31,2025-04-08,2025-04-10,Ocean Suite,2,40900,81800,Direct,confirmed
B00001765,G000052,R0025,A0039,2025-04-22,2025-07-27,2025-08-05,Standard Double,9,15000,135000,OTA,completed
B00001766,G002938,R0017,A0045,2024-04-12,2024-07-21,2024-07-22,Presidential,1,156700,156700,OTA,completed
B00001767,G002485,R0035,A0054,2024-11-24,2024-12-08,2024-12-11,Standard King,3,15300,45900,OTA,confirmed
B00001768,G002481,R0024,A0027,2025-04-28,2025-05-17,2025-05-27,Standard Double,10,15200,152000,Corporate,completed
B00001769,G002804,R0029,A0047,2024-04-29,2024-07-27,2024-08-09,Ocean Suite,13,38500,500500,Corporate,confirmed
B00001770,G001564,R0026,A0049,2025-03-27,2025-06-05,2025-06-09,Villa,4,62100,248400,OTA,completed
B00001771,G002988,R0003,A0011,2024-05-23,2024-06-20,2024-07-01,Ocean Suite,11,42300,465300,Loyalty,completed
B00001772,G001738,R0012,A0032,2024-07-28,2024-10-30,2024-11-03,Standard King,4,23800,95200,Direct,confirmed
B00001773,G000761,R0007,A0024,2024-10-29,2025-01-03,2025-01-07,Standard King,4,18800,75200,OTA,completed
B00001774,G001588,R0035,A0037,2025-08-30,2025-11-04,2025-11-12,Villa,8,57400,459200,OTA,confirmed
B00001775,G002472,R0032,A0044,2025-10-18,2025-11-17,2025-11-24,Ocean Suite,7,41800,292600,Direct,completed
B00001776,G002451,R0025,A0022,2024-08-16,2024-09-21,2024-09-23,Standard King,2,17600,35200,OTA,cancelled
B00001777,G001151,R0033,A0011,2025-05-06,2025-05-22,2025-05-31,Standard King,9,16000,144000,Direct,completed
B00001778,G002774,R0031,A0022,2025-04-03,2025-06-10,2025-06-20,Ocean Suite,10,44300,443000,OTA,completed
B00001779,G000661,R0004,A0021,2024-05-18,2024-06-01,2024-06-09,Standard King,8,17800,142400,Corporate,confirmed
B00001780,G002805,R0014,A0041,2025-12-24,2026-02-03,2026-02-10,Villa,7,53800,376600,OTA,confirmed
B00001781,G000730,R0029,A0053,2025-02-28,2025-03-14,2025-03-21,Standard Double,7,17300,121100,Direct,cancelled
B00001782,G000194,R0011,A0045,2024-04-26,2024-08-02,2024-08-06,Standard Double,4,12800,51200,Direct,no_show
B00001783,G001594,R0011,A0008,2024-08-15,2024-11-26,2024-12-08,Standard King,12,23500,282000,Corporate,completed
B00001784,G000186,R0003,A0049,2024-11-13,2025-02-10,2025-02-20,Ocean Suite,10,33900,339000,Travel Agent,completed
B00001785,G001725,R0022,A0045,2024-08-28,2024-11-24,2024-12-04,Villa,10,67400,674000,Corporate,completed
B00001786,G001794,R0022,A0007,2024-10-05,2024-10-14,2024-10-28,Standard Double,14,18200,254800,OTA,cancelled
B00001787,G002881,R0007,A0053,2024-07-05,2024-10-04,2024-10-08,Standard Double,4,13000,52000,Travel Agent,completed
B00001788,G002273,R0014,A0047,2024-09-14,2024-10-25,2024-10-29,Standard King,4,18800,75200,Corporate,completed
B00001789,G002547,R0022,A0050,2024-02-17,2024-05-11,2024-05-21,Standard Double,10,17700,177000,OTA,confirmed
B00001790,G002504,R0003,A0036,2025-09-11,2025-12-31,2026-01-03,Ocean Suite,3,37800,113400,Travel Agent,cancelled
B00001791,G002547,R0014,A0014,2025-04-26,2025-05-21,2025-05-28,Standard Double,7,16300,114100,Direct,completed
B00001792,G000544,R0012,A0020,2025-10-28,2025-11-19,2025-11-30,Standard King,11,22900,251900,Direct,completed
B00001793,G000962,R0016,A0012,2025-03-20,2025-04-30,2025-05-05,Villa,5,53800,269000,OTA,completed
B00001794,G001109,R0036,A0056,2024-06-08,2024-09-02,2024-09-13,Standard King,11,21500,236500,Direct,confirmed
B00001795,G002738,R0006,A0008,2025-06-11,2025-08-05,2025-08-16,Standard King,11,18300,201300,Loyalty,completed
B00001796,G002544,R0023,A0013,2025-07-06,2025-09-24,2025-10-06,Standard King,12,17000,204000,Direct,completed
B00001797,G002084,R0040,A0004,2024-07-02,2024-08-21,2024-09-04,Standard King,14,23400,327600,Corporate,completed
B00001798,G002368,R0012,A0048,2025-08-30,2025-09-22,2025-09-23,Standard Double,1,14000,14000,OTA,confirmed
B00001799,G000958,R0037,A0023,2024-08-25,2024-11-02,2024-11-09,Standard King,7,17500,122500,Corporate,completed
B00001800,G001252,R0015,A0051,2024-05-09,2024-06-14,2024-06-25,Standard Double,11,13800,151800,Direct,completed
B00001801,G001229,R0013,A0052,2025-11-21,2026-01-27,2026-02-05,Standard Double,9,19800,178200,Direct,completed
B00001802,G002997,R0040,A0017,2024-02-08,2024-04-13,2024-04-20,Ocean Suite,7,36000,252000,Direct,completed
B00001803,G001351,R0009,A0036,2024-12-17,2024-12-20,2024-12-28,Standard King,8,18300,146400,Corporate,completed
B00001804,G002587,R0031,A0054,2024-01-09,2024-02-10,2024-02-20,Standard Double,10,19500,195000,Corporate,completed
B00001805,G001345,R0031,A0026,2024-02-15,2024-03-20,2024-03-28,Standard King,8,20200,161600,Direct,completed
B00001806,G000870,R0033,A0030,2024-10-08,2024-11-14,2024-11-26,Ocean Suite,12,41000,492000,Travel Agent,completed
B00001807,G000437,R0027,A0045,2025-04-13,2025-07-12,2025-07-26,Villa,14,51600,722400,Corporate,confirmed
B00001808,G000108,R0006,A0006,2024-08-08,2024-11-19,2024-11-28,Standard King,9,23800,214200,Travel Agent,cancelled
B00001809,G002674,R0021,A0001,2024-12-12,2024-12-22,2024-12-31,Ocean Suite,9,37100,333900,Direct,completed
B00001810,G001164,R0012,A0014,2025-12-11,2026-01-07,2026-01-13,Standard Double,6,17500,105000,OTA,completed
B00001811,G001373,R0002,A0042,2025-02-22,2025-04-16,2025-04-30,Ocean Suite,14,43500,609000,Direct,completed
B00001812,G001932,R0028,A0005,2025-12-20,2026-02-27,2026-03-09,Standard King,10,18200,182000,OTA,completed
B00001813,G001326,R0016,A0035,2025-12-23,2026-02-24,2026-03-03,Ocean Suite,7,42900,300300,Corporate,completed
B00001814,G002291,R0027,A0056,2024-02-23,2024-05-19,2024-05-26,Standard King,7,19900,139300,Direct,confirmed
B00001815,G002463,R0037,A0025,2024-12-07,2024-12-18,2024-12-31,Standard Double,13,14300,185900,Corporate,completed
B00001816,G001435,R0032,A0030,2025-06-20,2025-08-08,2025-08-21,Standard Double,13,19400,252200,OTA,completed
B00001817,G001153,R0020,A0044,2024-08-04,2024-10-24,2024-11-03,Standard King,10,19800,198000,OTA,confirmed
B00001818,G000911,R0010,A0013,2025-01-14,2025-03-12,2025-03-23,Standard Double,11,16300,179300,Corporate,cancelled
B00001819,G001891,R0023,A0030,2025-03-14,2025-04-06,2025-04-17,Standard Double,11,13700,150700,Direct,completed
B00001820,G002031,R0017,A0051,2025-01-18,2025-04-07,2025-04-12,Ocean Suite,5,41100,205500,Loyalty,confirmed
B00001821,G001883,R0029,A0048,2024-09-16,2025-01-07,2025-01-21,Villa,14,79800,1117200,Corporate,completed
B00001822,G000616,R0017,A0056,2024-01-24,2024-05-14,2024-05-22,Standard Double,8,15400,123200,OTA,completed
B00001823,G000851,R0031,A0050,2025-10-29,2026-02-06,2026-02-10,Standard King,4,20500,82000,Corporate,completed
B00001824,G001463,R0024,A0026,2025-06-02,2025-06-22,2025-06-26,Ocean Suite,4,42300,169200,OTA,completed
B00001825,G000821,R0012,A0059,2025-11-24,2025-12-11,2025-12-18,Standard Double,7,12900,90300,Travel Agent,cancelled
B00001826,G001911,R0003,A0017,2024-01-30,2024-05-19,2024-05-29,Ocean Suite,10,30900,309000,Travel Agent,confirmed
B00001827,G002449,R0039,A0045,2025-05-28,2025-08-09,2025-08-19,Ocean Suite,10,44300,443000,Loyalty,completed
B00001828,G001134,R0029,A0051,2025-02-15,2025-04-11,2025-04-13,Standard King,2,18000,36000,OTA,cancelled
B00001829,G001638,R0038,A0027,2025-11-18,2026-02-10,2026-02-24,Ocean Suite,14,36400,509600,Corporate,confirmed
B00001830,G002401,R0022,A0039,2025-01-18,2025-01-21,2025-01-30,Standard Double,9,13200,118800,Travel Agent,confirmed
B00001831,G001732,R0012,A0032,2024-10-19,2025-02-06,2025-02-07,Standard King,1,22800,22800,Travel Agent,completed
B00001832,G000886,R0023,A0005,2024-03-31,2024-06-08,2024-06-15,Standard Double,7,15000,105000,OTA,confirmed
B00001833,G000687,R0033,A0022,2024-09-24,2024-11-22,2024-11-27,Villa,5,75800,379000,Direct,completed
B00001834,G002958,R0011,A0059,2024-08-19,2024-11-28,2024-12-07,Standard Double,9,14400,129600,OTA,completed
B00001835,G000370,R0007,A0014,2024-07-27,2024-11-22,2024-11-28,Standard King,6,21300,127800,Direct,completed
B00001836,G000322,R0035,A0053,2024-12-23,2025-01-19,2025-01-29,Villa,10,74200,742000,OTA,completed
B00001837,G002540,R0040,A0052,2024-02-29,2024-06-12,2024-06-22,Standard Double,10,18000,180000,Travel Agent,no_show
B00001838,G000454,R0034,A0054,2025-01-20,2025-03-20,2025-03-26,Ocean Suite,6,32800,196800,OTA,cancelled
B00001839,G000228,R0003,A0047,2024-07-19,2024-09-26,2024-09-28,Ocean Suite,2,44900,89800,Direct,completed
B00001840,G002492,R0007,A0045,2025-01-13,2025-03-28,2025-04-05,Ocean Suite,8,33900,271200,Corporate,completed
B00001841,G001935,R0021,A0010,2024-07-16,2024-08-23,2024-08-25,Presidential,2,119700,239400,OTA,completed
B00001842,G001314,R0004,A0005,2024-08-16,2024-08-21,2024-08-25,Standard King,4,18000,72000,Direct,completed
B00001843,G002515,R0027,A0024,2025-07-16,2025-08-24,2025-09-04,Ocean Suite,11,35300,388300,OTA,confirmed
B00001844,G002288,R0020,A0008,2024-07-07,2024-09-22,2024-10-02,Standard King,10,18900,189000,Travel Agent,cancelled
B00001845,G000422,R0040,A0059,2024-01-24,2024-03-18,2024-03-20,Villa,2,73400,146800,Loyalty,completed
B00001846,G000543,R0034,A0041,2024-06-12,2024-09-06,2024-09-11,Standard King,5,21900,109500,OTA,completed
B00001847,G002614,R0032,A0023,2025-02-15,2025-03-09,2025-03-20,Ocean Suite,11,44300,487300,OTA,completed
B00001848,G002902,R0032,A0037,2024-03-29,2024-07-03,2024-07-04,Standard King,1,20400,20400,Direct,confirmed
B00001849,G002570,R0009,A0036,2025-04-11,2025-04-18,2025-04-30,Standard King,12,16600,199200,Direct,completed
B00001850,G000784,R0009,A0017,2025-07-23,2025-09-21,2025-09-23,Standard King,2,18400,36800,Direct,completed
B00001851,G002632,R0033,A0057,2024-01-24,2024-04-24,2024-04-27,Villa,3,79400,238200,OTA,confirmed
B00001852,G000053,R0012,A0017,2025-03-04,2025-06-13,2025-06-19,Ocean Suite,6,45200,271200,Direct,cancelled
B00001853,G002059,R0006,A0041,2025-08-21,2025-10-25,2025-10-31,Standard Double,6,19900,119400,Direct,completed
B00001854,G002084,R0032,A0034,2025-06-06,2025-08-02,2025-08-14,Villa,12,61400,736800,Travel Agent,cancelled
B00001855,G001595,R0005,A0014,2025-11-05,2025-11-12,2025-11-19,Standard Double,7,19300,135100,Direct,completed
B00001856,G002726,R0038,A0018,2025-04-02,2025-07-27,2025-07-29,Ocean Suite,2,40500,81000,Direct,completed
B00001857,G002942,R0036,A0011,2025-08-06,2025-09-13,2025-09-18,Standard King,5,21700,108500,Direct,completed
B00001858,G002298,R0029,A0009,2024-09-02,2024-11-17,2024-11-23,Villa,6,79700,478200,OTA,completed
B00001859,G000033,R0026,A0032,2025-07-23,2025-08-25,2025-09-08,Standard Double,14,16600,232400,Corporate,completed
B00001860,G000684,R0010,A0038,2025-01-11,2025-04-21,2025-05-02,Villa,11,67000,737000,Direct,cancelled
B00001861,G000171,R0024,A0014,2025-03-23,2025-07-16,2025-07-25,Standard Double,9,15900,143100,Travel Agent,completed
B00001862,G002502,R0033,A0002,2025-02-12,2025-03-20,2025-03-26,Ocean Suite,6,33500,201000,Loyalty,confirmed
B00001863,G002606,R0015,A0023,2024-07-24,2024-08-04,2024-08-12,Standard King,8,18400,147200,Corporate,completed
B00001864,G000357,R0030,A0018,2025-12-03,2025-12-12,2025-12-24,Standard Double,12,20000,240000,OTA,cancelled
B00001865,G000493,R0021,A0049,2025-10-29,2025-11-14,2025-11-27,Standard Double,13,16400,213200,Direct,completed
B00001866,G002627,R0023,A0050,2025-03-22,2025-05-01,2025-05-03,Standard Double,2,16000,32000,OTA,completed
B00001867,G000753,R0033,A0053,2024-03-03,2024-06-18,2024-06-20,Standard Double,2,14100,28200,Direct,confirmed
B00001868,G000518,R0018,A0010,2025-06-20,2025-07-26,2025-08-08,Standard Double,13,18300,237900,OTA,completed
B00001869,G002130,R0037,A0041,2024-09-17,2024-11-12,2024-11-23,Ocean Suite,11,46400,510400,Corporate,confirmed
B00001870,G000898,R0022,A0056,2025-03-25,2025-06-29,2025-07-03,Standard Double,4,19300,77200,OTA,no_show
B00001871,G001117,R0021,A0017,2025-03-02,2025-06-23,2025-06-24,Standard King,1,20500,20500,Corporate,completed
B00001872,G000845,R0022,A0048,2025-02-08,2025-06-07,2025-06-19,Villa,12,59900,718800,OTA,completed
B00001873,G002054,R0010,A0052,2025-01-08,2025-04-13,2025-04-14,Standard King,1,16000,16000,Corporate,completed
B00001874,G001394,R0032,A0030,2024-11-23,2025-02-02,2025-02-05,Standard King,3,16700,50100,Direct,completed
B00001875,G001620,R0018,A0019,2024-01-03,2024-03-01,2024-03-10,Standard Double,9,18900,170100,Corporate,confirmed
B00001876,G000281,R0024,A0024,2024-06-05,2024-08-18,2024-08-29,Ocean Suite,11,34900,383900,Corporate,completed
B00001877,G002218,R0018,A0040,2024-07-01,2024-09-06,2024-09-19,Ocean Suite,13,34000,442000,Corporate,completed
B00001878,G001308,R0023,A0025,2025-08-19,2025-12-12,2025-12-13,Standard Double,1,15400,15400,OTA,completed
B00001879,G001929,R0028,A0035,2025-11-04,2026-01-07,2026-01-09,Standard King,2,18900,37800,OTA,cancelled
B00001880,G002509,R0018,A0050,2024-02-25,2024-04-28,2024-05-05,Villa,7,71800,502600,Direct,completed
B00001881,G000196,R0004,A0043,2024-04-22,2024-05-08,2024-05-14,Standard Double,6,16200,97200,Corporate,confirmed
B00001882,G002198,R0017,A0045,2025-05-10,2025-05-28,2025-05-31,Standard Double,3,15400,46200,Loyalty,completed
B00001883,G000391,R0032,A0020,2025-02-06,2025-04-16,2025-04-22,Villa,6,62200,373200,Direct,completed
B00001884,G000073,R0023,A0036,2025-11-21,2026-02-25,2026-03-07,Ocean Suite,10,44300,443000,OTA,completed
B00001885,G000637,R0026,A0003,2025-06-27,2025-10-04,2025-10-09,Standard Double,5,13600,68000,Direct,completed
B00001886,G001641,R0007,A0017,2025-08-30,2025-10-26,2025-11-06,Ocean Suite,11,34200,376200,Loyalty,completed
B00001887,G001309,R0023,A0046,2025-08-08,2025-09-21,2025-09-22,Standard Double,1,14300,14300,Loyalty,completed
B00001888,G001591,R0013,A0039,2024-04-13,2024-04-16,2024-04-18,Standard Double,2,17300,34600,Direct,confirmed
B00001889,G002647,R0030,A0037,2024-10-03,2024-12-16,2024-12-17,Standard Double,1,15900,15900,OTA,cancelled
B00001890,G000969,R0024,A0038,2025-11-11,2026-01-21,2026-02-03,Ocean Suite,13,39900,518700,OTA,completed
B00001891,G002760,R0016,A0024,2024-12-30,2025-03-31,2025-04-09,Standard Double,9,13000,117000,Direct,completed
B00001892,G001415,R0014,A0015,2024-04-19,2024-07-25,2024-07-29,Standard Double,4,13300,53200,Direct,completed
B00001893,G001966,R0015,A0021,2025-12-30,2026-04-08,2026-04-20,Standard Double,12,16000,192000,Corporate,completed
B00001894,G000212,R0001,A0043,2025-04-12,2025-07-08,2025-07-20,Standard King,12,18500,222000,Travel Agent,confirmed
B00001895,G001404,R0033,A0012,2024-07-04,2024-09-28,2024-10-05,Standard King,7,21800,152600,Corporate,cancelled
B00001896,G002075,R0010,A0057,2025-06-19,2025-08-08,2025-08-15,Villa,7,54100,378700,Corporate,completed
B00001897,G000652,R0011,A0021,2025-01-21,2025-02-01,2025-02-03,Standard Double,2,18600,37200,OTA,confirmed
B00001898,G001082,R0021,A0029,2025-10-06,2025-12-26,2025-12-31,Standard Double,5,15500,77500,Direct,completed
B00001899,G000400,R0008,A0034,2025-12-05,2026-02-12,2026-02-23,Villa,11,78100,859100,OTA,completed
B00001900,G002827,R0035,A0007,2025-08-30,2025-09-27,2025-10-05,Ocean Suite,8,42300,338400,OTA,confirmed
B00001901,G002748,R0017,A0025,2024-05-17,2024-06-08,2024-06-09,Villa,1,58800,58800,OTA,completed
B00001902,G002219,R0029,A0011,2024-07-31,2024-11-25,2024-12-02,Standard King,7,15300,107100,OTA,confirmed
B00001903,G000445,R0031,A0028,2025-07-10,2025-08-10,2025-08-23,Standard Double,13,13800,179400,Travel Agent,completed
B00001904,G002044,R0012,A0007,2024-05-30,2024-06-05,2024-06-10,Standard Double,5,19000,95000,OTA,completed
B00001905,G000927,R0015,A0003,2025-11-18,2025-12-09,2025-12-16,Ocean Suite,7,41200,288400,Corporate,completed
B00001906,G000152,R0006,A0026,2024-11-26,2025-02-26,2025-03-09,Ocean Suite,11,40400,444400,Direct,confirmed
B00001907,G000536,R0015,A0020,2024-12-10,2025-03-25,2025-04-05,Presidential,11,144300,1587300,OTA,completed
B00001908,G001627,R0007,A0013,2025-07-11,2025-07-30,2025-08-09,Standard Double,10,19900,199000,OTA,completed
B00001909,G000568,R0026,A0047,2024-12-15,2025-01-06,2025-01-13,Ocean Suite,7,32200,225400,Direct,completed
B00001910,G002472,R0010,A0056,2024-08-25,2024-09-20,2024-10-03,Presidential,13,134700,1751100,Corporate,confirmed
B00001911,G001337,R0029,A0016,2024-03-27,2024-05-28,2024-06-02,Standard King,5,17500,87500,OTA,confirmed
B00001912,G000193,R0006,A0020,2024-03-31,2024-04-20,2024-04-29,Standard King,9,16000,144000,OTA,completed
B00001913,G002470,R0022,A0052,2025-04-09,2025-04-22,2025-04-30,Villa,8,53400,427200,OTA,completed
B00001914,G000302,R0037,A0020,2024-05-12,2024-06-14,2024-06-26,Standard Double,12,15200,182400,Loyalty,completed
B00001915,G002289,R0029,A0025,2024-09-22,2024-10-07,2024-10-20,Standard Double,13,18400,239200,OTA,completed
B00001916,G001330,R0015,A0020,2025-11-02,2026-02-18,2026-03-02,Villa,12,74900,898800,OTA,completed
B00001917,G000925,R0003,A0015,2024-06-30,2024-08-03,2024-08-13,Ocean Suite,10,42800,428000,Travel Agent,completed
B00001918,G002185,R0018,A0058,2024-02-14,2024-04-30,2024-05-05,Ocean Suite,5,46900,234500,Travel Agent,completed
B00001919,G001186,R0022,A0055,2024-06-15,2024-08-16,2024-08-17,Standard Double,1,18500,18500,OTA,cancelled
B00001920,G001956,R0020,A0052,2025-02-27,2025-06-14,2025-06-16,Standard King,2,15700,31400,Loyalty,completed
B00001921,G001399,R0023,A0027,2025-04-17,2025-05-07,2025-05-16,Standard Double,9,16100,144900,Direct,completed
B00001922,G000833,R0002,A0049,2025-08-16,2025-08-18,2025-08-28,Standard Double,10,19900,199000,OTA,confirmed
B00001923,G002448,R0038,A0047,2024-07-05,2024-11-01,2024-11-15,Presidential,14,145000,2030000,OTA,completed
B00001924,G001806,R0029,A0057,2025-04-12,2025-06-08,2025-06-18,Standard Double,10,13000,130000,Travel Agent,completed
B00001925,G002745,R0029,A0005,2024-03-28,2024-04-05,2024-04-13,Ocean Suite,8,47000,376000,Direct,completed
B00001926,G000827,R0011,A0019,2024-06-16,2024-07-16,2024-07-20,Ocean Suite,4,43300,173200,Direct,completed
B00001927,G001644,R0002,A0051,2025-12-26,2026-04-19,2026-04-20,Ocean Suite,1,46400,46400,OTA,no_show
B00001928,G002507,R0001,A0026,2024-12-18,2025-03-12,2025-03-15,Standard King,3,19200,57600,Corporate,completed
B00001929,G001976,R0022,A0016,2024-02-19,2024-02-24,2024-03-08,Standard Double,13,19800,257400,Direct,cancelled
B00001930,G002132,R0038,A0041,2024-01-11,2024-02-13,2024-02-16,Standard Double,3,19900,59700,Loyalty,completed
B00001931,G001496,R0020,A0009,2024-12-07,2025-03-20,2025-03-21,Standard Double,1,19100,19100,Loyalty,completed
B00001932,G000937,R0012,A0003,2025-08-27,2025-09-13,2025-09-16,Standard King,3,23200,69600,Loyalty,completed
B00001933,G000540,R0037,A0043,2025-07-06,2025-10-18,2025-10-26,Standard Double,8,18500,148000,Direct,cancelled
B00001934,G002361,R0027,A0012,2024-04-25,2024-06-25,2024-07-06,Standard Double,11,15000,165000,Direct,completed
B00001935,G000322,R0002,A0021,2025-12-19,2025-12-25,2025-12-28,Standard Double,3,15000,45000,Travel Agent,completed
B00001936,G001219,R0032,A0024,2025-01-10,2025-02-14,2025-02-16,Standard Double,2,16700,33400,Travel Agent,completed
B00001937,G001911,R0009,A0056,2024-11-23,2025-02-15,2025-02-27,Standard King,12,16100,193200,Direct,completed
B00001938,G002955,R0004,A0015,2025-02-11,2025-02-19,2025-02-27,Standard Double,8,18500,148000,Direct,completed
B00001939,G002022,R0024,A0033,2024-05-25,2024-09-18,2024-09-22,Ocean Suite,4,33500,134000,OTA,completed
B00001940,G000939,R0039,A0010,2024-05-17,2024-07-08,2024-07-16,Standard King,8,21900,175200,OTA,completed
B00001941,G000438,R0003,A0047,2025-08-02,2025-09-27,2025-10-05,Standard Double,8,19100,152800,OTA,completed
B00001942,G002304,R0003,A0008,2024-06-07,2024-08-17,2024-08-29,Ocean Suite,12,31900,382800,Direct,completed
B00001943,G001953,R0013,A0049,2025-08-22,2025-10-05,2025-10-14,Standard King,9,23400,210600,OTA,cancelled
